ID,PublicORResidential,city,principleActivity,ClimateZone,BuildingArea,numFloorAbove,numFloorBelow,WWR_South,WWR_North,WWR_East,WWR_West,ExWindowHTC_East,ExWindowHTC_West,ExWindowHTC_South,ExWindowHTC_North,SC_East,SC_West,SC_South,SC_North,RoofHTC,ExWallHTC,OverheadFloorHTC,FloorHTCOuter,exWinAirtightness,HeatingLoad,CoolingLoad
1164,1,taizhou,7,3,744.7,6,6,0.49,0.49,0.45,0.69,2.67,2.67,2.67,2.67,0.05,0.05,0.05,0.05,0.41,0.43,0.57,0.8,4,42.02,23.17
1174,0,suzhou,3,3,21220.57,3,3,0.51,0.42,0.33,0.23,2.41,2.39,2.47,2.4,0.51,0.51,0.53,0.51,0.66,0.8,0.8,1.23,6,72.12,106.83
1184,0,yancheng,3,3,752,3,3,0.1,0.07,0.1,0.09,2.7,2.7,2.7,2.7,0.1,0.1,0.1,0.1,0.59,0.59,1.53,1.53,6,141.89,147.07
1194,1,nanjing,7,3,1552,6,6,0.22,0.22,0.4,0.31,2.79,2.79,2.79,2.79,0.87,0.87,0.87,0.87,0.6,1.16,0.41,0.41,4,57.66,62.53
1204,0,huaian,3,3,32620.66,15,1,0.52,0.43,0.16,0.16,1.78,1.78,1.78,1.78,0.44,0.44,0.44,0.44,0.4,2.49,0.49,0.9,4,90.81,113.8
1214,0,suzhou,3,3,2652.62,1,1,0.31,0.21,0.38,0.61,2.7,2.7,2.7,2.7,0.61,0.61,0.61,0.61,0.79,0.75,1.71,1.71,7,1.25,1.25
1224,0,suzhou,3,3,49505.97,28,8,0.49,0.44,0.58,0.48,2.5,2.5,2.5,2.5,0.4,0.4,0.4,0.4,0.53,0.51,0.36,0.49,3,72.71,0
1234,1,nanjing,7,3,4890.14,6,2,0.33,0.28,0.06,0.06,2.7,2.7,2.7,2.7,0.89,0.89,0.89,0.89,1.19,1.2,1.62,1.62,3,23.91,39.28
124,1,wuxi,7,3,3447,6,6,0.38,0.54,0.48,0.48,2,2,2,2,0.2,0.2,0.2,0.2,0.31,0.41,0.86,0.9,6,24.25,37.11
1244,0,nantong,3,3,33124.04,3,1,0.92,0.9,0.88,0.84,1.9,1.9,1.9,1.9,0.77,0.77,0.77,0.77,0.55,0.58,1.58,0.31,3,54.38,76.31
1254,1,suzhou,7,3,5931.61,11,1,0.31,0.16,0.09,0.09,2.7,2.7,2.7,2.7,0.86,0.86,0.86,0.86,2.2,1,2,2.2,1,34.87,58.33
1264,1,huaian,7,3,4444.41,5,5,0.13,0.15,0.28,0.28,2.67,2.67,2.67,2.67,0.84,0.86,0.84,0.84,0.65,0.65,1.96,1.56,4,27.22,41.7
1274,1,lianyungang,7,2,3747.377,6,6,0.13,0.37,0.13,0.23,2.17,2.41,2.17,2.43,0.43,0.43,0.43,0.43,0.469,0.937,1.08,2.98,4,20.96,16.83
1284,0,huaian,5,3,21644.5,4,1,0.25,0.32,0.17,0.28,2.4,2.4,2.4,2.4,0.42,0.42,0.42,0.42,0.58,0.75,0.79,0.88,4,65.4,86.26
1294,1,wuxi,7,3,802,2,2,0.19,0.18,0.08,0.05,2.6,2.6,2.6,2.6,0.81,0.81,0.81,0.81,1,1.5,1.5,0.5,6,10.8,15.44
1304,0,changzhou,1,3,8290.7,5,1,0.15,0.16,0.17,0.36,3.2,3.2,3.2,3.2,0.5,0.53,0.42,0.5,0.55,1.33,1.94,1.35,6,70.51,79.89
1314,1,yancheng,7,3,11041.37,25,1,0.37,0.39,0.43,0.31,2.3,2.3,2.3,2.3,0.62,0.62,0.62,0.62,0.39,0.43,,,6,11.99,22.79
1324,1,lianyungang,7,2,4805.34,5,3,0.25,0.23,0.14,0.15,3,3,3,3,0.88,0.88,0.88,0.88,0.32,0.32,0.7,1.42,4,26.94,8.41
1334,0,suzhou,3,3,21498.76,3,3,0.86,0.83,0.82,0.82,2.4,2.4,2.4,2.4,0.4,0.4,0.4,0.4,0.27,0.36,,,1,49.14,101.69
134,1,nanjing,7,3,11235.76,1,1,0.02,0.02,0.21,0.22,2.4,2.4,2.4,2.4,0.3,0.3,0.3,0.3,0.47,0.68,1.61,1.61,6,22.42,40.08
1344,1,suqian,7,3,5266,2,2,0.44,0.31,0.18,0.18,2.9,2.9,2.9,2.9,0.18,0.18,0.18,0.18,0.38,0.84,0.5,0.38,4,20.61,34.75
1354,0,suzhou,1,3,10676.74,5,5,0.42,0.48,0.34,0.56,2.7,2.7,2.7,2.7,0.46,0.46,0.46,0.46,0.68,0.82,0.35,1.73,3,130.04,199.98
1364,0,wuxi,3,3,28214.6,10,0,0.04,0.41,0.31,0.35,2.59,2.59,2.59,2.59,0.38,0.38,0.38,0.38,0.391,0.316,0.316,0.299,6,43.46,131.66
1374,1,nanjing,7,3,8472.27,18,1,0.61,0.54,0.37,0.5,2.2,2.2,2.2,2.2,0.65,0.65,0.65,0.65,0.61,1.27,0.56,1.5,6,20.09,38.59
1384,0,nantong,3,3,46310,41,1,0.38,0.58,0.41,0.53,1.9,1.9,1.9,1.9,0.47,0.47,0.47,0.47,0.55,0.7,0.7,0.7,3,62.81,123.52
1394,0,nantong,4,3,29720,27,7,0.29,0.33,0.37,0.3,2.6,2.6,2.6,2.6,0.498,0.498,0.498,0.498,0.58,0.68,1.51,1.58,3,72.96,120.16
14,0,nantong,6,3,7455.66,2,2,0.63,0.2,0.22,0.1,0,0,0,0,0.89,0.89,0.89,0.89,0.4,1.9,0.33,0.68,3,111.38,125.93
1404,0,nantong,3,3,13254,7,1,0.53,0.45,0.5,0.49,2.7,2.7,2.7,2.7,0.4,0.4,0.4,0.4,0.52,0.71,,0.53,3,104.58,128.19
1414,0,xuzhou,3,2,27180.28,13,1,0.85,0.22,0.26,0.42,2.2,2.2,2.2,2.2,0.39,0.39,0.39,0.39,0.54,0.41,0.58,0.61,6,106.7,117.73
1424,0,wuxi,3,3,32516.4,9,9,0.31,0.33,0.16,0.19,2.7,2.7,2.7,2.7,0.26,0.28,0.32,0.3,0.464,1.28,1.28,0.222,7,13.99,44.6
1434,0,wuxi,3,3,13701,1,1,0.82,0.63,0.83,0.61,2.4,2.4,2.4,2.4,0.38,0.38,0.38,0.38,0.3,0.68,0.71,0.39,3,162.56,181.75
144,1,taizhou,7,3,5695.3,6,6,0.57,0.57,0.57,0.57,2.51,2.51,2.51,2.51,0.36,0.36,0.36,0.36,0.57,0.78,1.06,1.96,6,7.29,7.29
1444,0,suzhou,3,3,33572.6,22,2,0,0,0,0,2.4,2.4,2.4,2.4,0.26,0.26,0.26,0.26,0.33,0.41,2,0.46,3,19.23,25.11
1454,0,yangzhou,3,3,58266,12,2,0.77,0.85,0.79,0.89,2,2,2,2,0.33,0.33,0.33,0.33,0.52,0.61,0.79,0.25,4,62.17,70.24
1464,0,suzhou,3,3,79930,21,4,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.47,0.6,0.6,0.61,3,41.34,78.52
1474,0,suzhou,3,3,224132.8,33,4,0.79,0.76,0.78,0.78,2.3,2.3,2.3,2.3,0.24,0.25,0.24,0.25,0.43,0.44,0.51,0.51,3,125.88,98.08
1484,1,suzhou,7,3,1006.13,2,1,0.09,0.09,0.09,0.09,2.4,2.4,2.4,2.4,0.4,0.4,0.4,0.4,0.49,0.44,0.56,0.71,6,45.22,62.65
1494,1,wuxi,7,3,808,3,3,0.09,0.1,0.09,0.09,3,3,3,3,0.09,0.09,0.09,0.09,0.6,0.56,0.51,0.62,4,13.1,12.27
1504,0,nantong,3,3,36629,24,4,0.29,0.34,0.36,0.3,1.8,1.8,1.8,1.8,0.42,0.42,0.42,0.42,0.58,0.58,0.58,0.29,3,73.58,119.36
1514,1,suzhou,7,3,549.97,6,6,0.21,0.32,0.1,0.14,2.4,2.4,2.4,2.4,0.89,0.89,0.89,0.89,1,1.5,1.5,0.38,4,38.26,67.29
1524,1,lianyungang,7,2,15462.5,18,8,0.06,0.32,0.05,0.2,2,2,2,2,0.7,0.7,0.7,0.7,0.32,0.33,0.32,0.33,6,11.56,12.11
1534,1,suzhou,7,3,6657.2,2,2,0.23,0.35,0.13,0.25,2,2,2,2,0.5,0.5,0.5,0.5,0.46,0.5,0.75,1.96,5,32.16,32.16
154,1,suzhou,7,3,1273.77,6,6,0.71,0.25,0.23,0.15,3.2,3.2,3.2,3.2,0.83,0.83,0.83,0.83,0.46,0.72,0.71,,6,15.18,24.94
1544,1,suqian,7,3,3745.5,6,0,0.09,0.09,3,3,3,3,3,3,0.86,0.86,0.86,0.86,0.8,1.1,0.74,0.86,6,1.98,4.81
1554,1,yangzhou,7,3,11489,17,6,0.01,0.01,0.3,0.635,2.85,2.85,2.85,2.85,0.67,0.67,0.67,0.67,0.68,0.635,0.984,0.8,6,15.85,16.67
1564,1,taizhou,7,3,2072,6,6,0.27,0.27,0.27,0.27,2.7,2.7,2.7,2.7,0.8,0.8,0.8,0.8,0.6,0.6,0.94,,6,22.49,26.08
1574,1,nantong,7,3,2810,5,0,0.08,0.45,0.08,0.08,3.2,2,3.2,3.2,0.5,0.4,0.5,0.5,1.3,1.04,0.62,0.8,4,22.87,34.92
1584,1,lianyungang,7,2,6288,6,6,0.11,0.11,0.11,0.11,3,3,3,3,0.32,0.32,0.32,0.32,0.589,1.15,1.38,1.11,6,56.97,37.27
1594,1,wuxi,7,3,22483,32,2,0.01,2.4,0.28,0.28,2.4,2.4,2.4,2.4,0.95,0.28,0.68,0.68,0.47,0.747,0.862,0.86,8,16.95,38.05
1604,0,xuzhou,3,2,31903.49,28,2,0.2,0.47,0.14,0.34,2.7,2.7,2.7,2.7,0.7,0.7,0.7,0.7,0.495,0.447,0.447,0.33,6,58.99,84.04
1614,1,suzhou,7,3,7419.95,6,2,0.41,0.06,0.03,0.17,2.4,2.4,2.4,2.4,0.5,0.5,0.5,0.5,0.65,0.67,1.1,,6,16.92,20.63
1624,1,xuzhou,7,2,11576.03,12,1,0.24,0.1,0.26,0.27,2.1,2.1,2.1,2.1,0.4,0.4,0.4,0.4,0.48,1.1,1.1,0.32,6,17.44,14.35
1634,1,lianyungang,7,2,4115.02,6,6,0.03,0.03,0.26,0.26,2.6,2.6,2.51,2.51,0.84,0.84,0.84,0.84,0.465,0.887,1.21,1.01,6,26.76,21.1
164,1,nanjing,7,3,14588.16,34,1,0.08,0.3,0.08,0.08,2.7,2.7,2.7,2.7,0.5,0.5,0.5,0.5,0.6,0.79,0.78,1.96,6,18.66,7.79
1644,1,nanjing,7,3,4287,11,0.31,0.02,0.12,0.03,0.12,1.79,1.79,1.79,1.79,0.844,0.844,0.844,0.844,0.524,1.79,0.524,0.844,0,,
1654,0,suzhou,4,3,40862.26,3,3,0.41,0.14,0.53,0.3,2.6,2.6,2.6,2.6,0.38,0.38,0.38,0.38,0.31,0.31,1.28,1.66,3,15.4,43.77
1664,0,wuxi,1,3,27390.49,5,5,0.2,0.32,0.28,0.24,3.4,3.4,3.4,3.4,0.49,0.49,0.49,0.49,0.497,0.497,1.14,0.62,4,17.65,43.57
1674,1,suzhou,7,3,6996.87,6,6,0.37,0.16,0.08,0.04,2.6,2.6,2.6,2.6,0.42,0.42,0.42,0.42,0.7,0.75,0.75,,7,13.58,23.08
1684,0,suzhou,6,3,23948.66,4,1,0.16,0.19,0.13,0.22,3,3,3,3,0.48,0.48,0.48,0.48,0.64,0.55,1.65,0.76,4,71.63,123.67
1694,0,wuxi,3,3,53481.12,23,3,0.26,0.21,0.49,0.32,2.6,2.6,2.6,2.6,0.3,0.3,0.3,0.3,0.26,2.6,2.6,2.6,4,13.79,48.95
1704,1,nantong,7,3,4574,6,0,0.14,0.37,0.14,0.14,3,3,3,3,0.33,0.33,0.33,0.33,1.34,1.04,0.94,0.78,4,22.24,33.57
1714,1,xuzhou,7,2,3338.02,6,6,0.05,0.31,0.05,0.25,2.55,2.55,2.55,2.55,0.55,0.55,0.55,0.55,0.34,0.43,0.43,0.43,7,12.68,29.42
1724,0,yangzhou,3,3,15110.29,4,4,0.37,0.3,0.46,0.48,2.4,2.4,2.4,2.4,0.14,0.23,0.14,0.23,0.53,1,0.9,0.6,3,50.64,63.91
1734,0,suzhou,6,3,19728.53,1,1,0.3,0.45,0.37,0.47,2.7,2.7,2.7,2.7,0.62,0.62,0.62,0.62,0.68,0.71,1.24,1.52,6,85.05,0
174,1,huaian,7,3,5367.42,12,1,0.46,0.23,0.05,0.05,3,3,3,3,0.83,0.83,0.83,0.83,0.34,0.72,1.39,0.91,6,26.27,44.14
1744,1,lianyungang,7,2,4190,6,6,0.04,0.3,0.04,0.19,2.6,2.6,2.6,2.6,0.4,0.4,0.4,0.4,0.412,0.477,1.05,0.851,6,26.04,54.85
1754,0,huaian,3,3,42134,21,1,0.75,0.77,0.27,0.33,1.67,1.67,1.67,1.67,0.39,0.39,0.39,0.39,0.47,0.46,0.46,2.16,3,95.07,122.45
1764,0,suzhou,3,3,1443.1,3,3,0.32,0.24,0.09,0.09,2.94,2.55,2.7,2.7,0.62,0.59,0.63,0.63,0.56,0.49,0.49,2.2,5,68.87,74.82
1774,0,wuxi,3,3,8890.6,6,1,0.31,0.3,0.35,0.29,2.7,2.7,2.7,2.7,0.62,0.62,0.62,0.62,0.413,0.773,0.413,0.413,7,113.67,107.97
1784,0,suzhou,3,3,7465.18,2,0,0.3,0.92,0.83,0.39,0,0,0,0,0.29,0.29,0.29,0.29,0.7,0.47,0.5,2.2,4,36.42,53.79
1794,0,yancheng,3,3,8695,3,3,0.46,0.21,0.12,0.13,2.5,2.5,2.5,2.5,0.3,0.3,0.3,0.3,0.59,0.65,2.31,2.31,4,90.68,99.65
1804,1,wuxi,7,3,21822.36,33,6,0.02,0.36,0.04,0.25,2.7,2.7,2.7,2.7,0.3,0.75,0.29,0.29,0.57,0.716,1.16,1.16,6,13.08,36.25
1814,1,wuxi,7,3,14916.33,19,1,0.34,0.21,0.3,0.58,2.7,2.7,2.7,2.7,0.04,0.04,0.04,0.04,0.56,0.52,0.82,0.77,6,11,9.96
1824,0,yangzhou,3,3,38848.51,4,4,0.29,0.23,0.28,0.16,1.4,1.4,1.4,1.4,0.29,0.29,0.29,0.29,0.55,0.62,0.88,0.71,3,32.92,48.47
1834,0,wuxi,1,3,3230.34,4,4,0.32,0.27,0.35,0.14,3,2.92,2.7,3.4,0.38,0.38,0.38,0.38,0.671,0.83,0.83,0.318,6,33.55,55.59
184,1,suzhou,7,3,647.02,1,1,0.2,0.2,0.2,0.2,2.22,2.22,2.22,2.22,0,0,0,0,0.39,0.39,0.76,0.2,6,10.26,13.74
1844,1,suzhou,7,3,5566.45,18,1,0.06,0.01,0.18,0.18,1.9,1.9,1.9,1.9,0.73,0.73,0.73,0.73,0.38,0.43,2.98,0.71,2,17.5,29.41
1864,0,wuxi,7,3,37034,2,2,0.25,0.28,0.16,0.19,2.7,2.7,2.7,2.7,0.5,0.5,0.5,0.5,0.487,0.637,1.93,,6,23.8,41.78
1874,0,wuxi,7,3,25429.2,5,1,0.13,0.3,0.28,0.26,2.4,2.4,2.4,2.4,0.27,0.26,0.3,0.28,0.566,0.598,0.598,1.03,1,23.83,55.55
1884,0,suzhou,5,3,40300,17,1,0.26,0.51,0.16,0.47,2.4,2.4,2.4,2.4,0.32,0.32,0.32,0.32,1.05,1.25,1.35,0.26,3,28.59,41.42
1894,1,wuxi,7,3,3057,6,6,0.01,0.37,0.01,0.25,2.7,2.7,2.7,2.7,0.5,0.77,0.5,0.5,0.505,0.859,1.1,0.514,4,19.88,12.22
1904,1,lianyungang,7,2,4697,6,6,0.2,0.44,0.18,0.3,2.5,2.5,2.5,1.8,0.86,0.86,0.86,0.86,0.523,0.86,1.05,1.16,7,28.16,32.82
1914,1,taizhou,7,3,4771,7,0,0.01,0.34,0.24,0.24,3.33,3.39,3.2,3.2,0.72,0.91,0.69,0.69,0.65,1.07,0.85,0.51,4,18.86,12.8
1924,1,huaian,7,3,1952.95,2,6,0.24,0.23,0.1,0.1,3.12,3.12,3.12,3.12,0.29,0.29,0.29,0.29,0.4,2.5,0.71,0.24,6,18.13,29.63
1934,1,wuxi,7,3,1979.18,6,6,0.16,0.16,0.16,0.16,3,3,3,3,0.27,0.27,0.27,0.27,0.44,0.44,0.48,2.94,6,27.35,24.22
194,1,wuxi,7,3,17723.12,23,1,0.03,0.43,0.03,0.26,2.2,2.2,2.2,2.4,0.33,0.33,0.33,0.33,0.49,0.47,0.89,0.63,6,11.46,11.11
1944,0,suzhou,1,3,31002,5,0,0.27,0.45,0.28,0.3,3,3,3,3,0.62,0.62,0.62,0.62,0.55,0.69,1.39,1.78,6,106.37,106.37
1954,0,xuzhou,3,2,44105.45,18,1,0.26,0.33,0.25,0.33,2.3,2.3,2.3,2.3,0.5,0.5,0.5,0.5,0.415,0.551,0.551,0.83,6,90.69,106.56
1964,0,yancheng,1,3,15204,10,0,0.5,0.75,0.47,0.5,2.4,2.4,2.4,2.4,0.3,0.3,0.3,0.3,0.5,0.75,1.58,1.28,3,21.88,40.65
1974,0,wuxi,7,3,13793,5,5,0.43,0.39,0.43,0.47,2.3,2.3,2.3,2.3,0.4,0.4,0.4,0.4,0.42,0.8,0.42,0.42,4,7.73,39.75
1984,0,yancheng,3,3,13060.2,4,0,0.43,0.47,0.27,0.22,2.7,2.7,2.7,2.7,0.4,0.4,0.4,0.4,0.52,0.69,0.86,0.43,4,25.11,25.11
1994,0,changzhou,3,3,22751,2,3,0.43,0.33,0.26,0.27,1.11,1.11,1.11,1.11,0.54,0.54,0.54,0.54,0.54,0.62,0.54,0.54,3,17.11,36.18
2004,1,nanjing,7,3,5775,6,6,0.01,0.24,0.01,0.2,1.8,1.8,1.8,1.8,0.2,0.57,0.57,0.57,0.591,1.2,0.591,0.591,4,18.94,13.15
2014,1,xuzhou,7,2,5626,11,1,0.42,0.05,0.05,0.3,2.23,2.23,2.23,2.23,0.84,0.84,0.84,0.84,0.53,0.93,1.62,0.05,6,9.75,8.5
2024,0,suzhou,3,3,31912.8,3,3,0.76,0.77,0.4,0.79,3.1,3.1,3.1,3.1,0.53,0.53,0.53,0.53,0.53,1.1,1.005,0.4,3,63.4,143.09
2034,1,suqian,7,3,6874.07,11,1,0.03,0.03,0.14,3,3,3,3,3,0.03,0.03,0.03,0.03,0.54,1.1,0.7,0.7,6,2.04,2.56
204,1,nantong,7,3,13963,11,0,0.14,0.37,0.14,0.14,3,3,3,3,0.33,0.33,0.33,0.33,1.37,1.04,0.91,0.79,6,24.32,35.15
2044,0,wuxi,3,3,2479.56,4,4,0.01,0.22,0.07,0.31,2.8,2.8,2.8,2.8,0.75,0.75,0.75,0.75,0.4,0.505,0.773,0.01,6,41.63,73.48
2054,1,nanjing,7,3,20000,0,0,0,0,0,0,2.2,2.2,2.2,2.2,0,0,0,0,,,,,6,,
2064,1,taizhou,7,3,1253.5,6,6,0.13,0.2,0.11,0.2,3.2,3.2,3.2,3.2,0.48,0.7,0.48,0.69,0.482,0.552,0.482,0.509,4,14.88,6.31
2074,1,nantong,7,3,5725.83,2,2,0,0,0,0,3.36,3.36,3.36,3.36,0.89,0.89,0.89,0.89,0.65,0.4,0.87,,4,17.05,27.36
2084,0,wuxi,1,3,41638,24,1,0.4,0.4,0.4,0.49,2.1,2.1,2.1,2.1,0.53,0.52,0.52,0.4,0.53,0.71,0.8,0.78,3,45.44,68.93
2094,0,wuxi,3,3,81846.49,20,0,0.82,0.34,0.76,0.76,2.8,2.8,2.8,2.8,0.14,0.14,0.14,0.14,0.619,0.711,1.1,0.862,7,19.57,48.97
2104,1,yangzhou,7,3,10440.28,11,2,0.21,0.28,0.1,0.09,2.5,2.5,2.5,2.5,0.25,0.25,0.25,0.25,0.58,0.58,0.58,0.83,6,49.46,59.51
2114,0,suzhou,3,3,5261.48,3,1,0.5,0.35,0.802,0.802,3.2,3.2,3.2,3.2,0.6,0.6,0.6,0.6,0.6,0.35,0.701,0.35,6,96.53,128.65
2124,0,wuxi,1,3,49979,36,2,0.65,0.66,0.54,0.67,2.4,2.4,2.4,2.4,0.32,0.32,0.32,0.32,0.61,0.73,0.85,0.83,3,53.46,95.06
2134,1,suzhou,7,3,28504.67,6,2,0.29,0.21,0.08,0.08,1.8,1.8,1.8,1.8,0.59,0.59,0.59,0.59,2.2,1,0.9,0.9,6,34.8,51.84
214,1,suzhou,7,3,4792.42,6,1,0.37,0.48,0.85,0.94,2.4,2.4,2.4,2.4,0.78,0.78,0.78,0.78,0.48,0.85,0.94,1.22,6,9.35,15.46
2144,1,wuxi,7,3,6769,6,6,0.33,0.33,0.33,0.33,2.4,2.4,2.4,2.4,0.22,0.22,0.22,0.22,0.35,1.02,0.9,0.9,6,26.71,32.77
2154,1,xuzhou,7,2,6516.33,2,2,0.17,0.17,0.12,0.09,1.403,1.403,1.403,1.403,0.35,0.35,0.35,0.35,0.0387,0.0387,0.45,0.8,3,29.95,0
2164,0,wuxi,7,3,911,2,2,0.781,0.913,0.514,0.298,2.7,2.7,2.7,2.7,0.5,0.5,0.5,0.5,0.598,0.781,0.913,0.781,5,81.32,46.09
2174,1,lianyungang,7,2,2675,6,6,0.03,0.29,0.03,0.27,3,3,3,2.3,0.65,0.65,0.65,0.47,0.42,0.4,0.524,1.76,5,39.59,22.83
2184,1,suzhou,7,3,606.3,6,6,0.17,0.17,0.17,0.17,2.5,2.5,2.5,2.5,0.63,0.73,0.63,0.63,0.39,0.48,0.71,0.48,4,12.23,12.23
2194,0,nanjing,3,3,11824,3,3,0.44,0.44,0.3,0.3,2.64,2.6,2.66,2.66,0.51,0.5,0.52,0.52,0.59,0.7,0.7,2.2,1,65.81,64.32
2204,0,taizhou,3,3,19868.06,10,3,0.47,0.44,0.09,0.43,2.6,2.6,2.6,2.6,0,0,0,0,0.572,0.578,0.578,0.735,6,26.04,50.85
2214,0,nanjing,4,3,230621.29,1,1,0,0,5,0,3.2,3.2,3.2,3.2,0.82,0.82,0.82,0.82,0.47,0.56,0.9,0.85,3,7.5,7.5
2224,1,taizhou,7,3,11584.2,6,6,0.16,0.23,0.08,0.06,1.29,1.29,1.29,1.29,0.84,0.84,0.84,0.84,0.84,0.84,0.79,0.79,6,11.01,10.14
2234,1,suzhou,7,3,4246.43,2,2,0.4,0.4,0.4,0.4,2.6,2.6,2.6,2.6,0.3,0.3,0.3,0.3,0.61,0.68,1.27,0.4,6,12.22,20.82
224,1,yancheng,7,3,11594,17,2,0.15,0.14,0.04,0.04,2.3,2.3,2.3,2.3,0.49,0.49,0.49,0.49,0.58,0.93,2.3,2.3,6,17.03,38.15
2244,1,nantong,7,3,6331.1,6,0,0.07,0.45,0.07,0.07,3,3,3,3,0.6,0.45,0.6,0.6,1.56,0.88,0.62,0.8,4,23.35,34.21
2254,1,suzhou,7,3,1128.56,3,1,0.03,0.03,0.18,0.22,2.5,2.5,2.5,2.5,0.84,0.84,0.84,0.84,0.44,0.74,0.77,0.03,6,11.35,10.77
2264,0,suzhou,2,3,31772,12,2,0.06,0.36,0.46,0.08,2.7,2.7,2.7,2.7,0.47,0.47,0.47,0.47,0.66,0.6,0.58,0.51,3,12.54,12.54
2274,1,huaian,7,3,4847.96,11,1,0.04,0.2,0.03,0.21,3.2,3.2,3.2,3.2,0.84,0.84,0.84,0.84,0.69,0.64,0.88,1.6,6,36.16,54.64
2284,1,changzhou,7,3,21251.26,6,6,0.74,0.86,0.94,0.06,2.96,2.96,2.96,2.96,0.78,0.78,0.78,0.78,0.74,1.36,0.86,1.17,6,23.11,40.19
2294,1,taizhou,7,3,3704.42,6,6,0.06,0.06,0.1,0.16,0,0,0,0,0.83,0.83,0.83,0.83,0.9,1.43,0.55,1.68,7,13.04,8.73
2304,1,taizhou,7,3,2477.63,6,6,0.03,0.03,0.03,0.03,2.04,2.04,2.04,2.04,0.7,0.7,0.7,0.7,0.48,0.83,0.81,0.83,6,15.87,42.54
2314,1,huaian,7,3,3206.8,2,2,0.32,0.31,0.02,0.05,2.3,2.3,2.3,2.3,0.6,0.6,0.6,0.6,0.41,2.45,0.86,1.16,4,34.33,52.09
2324,0,nanjing,3,3,47397.33,1,1,0.7,0.7,0.7,0.7,2.3,2.3,2.3,2.3,0.34,0.34,0.34,0.34,0.51,0.71,0.72,0.68,4,125.49,162.78
2334,1,taizhou,7,3,4842.73,6,6,0.06,0.06,0.39,0.29,2.9,2.9,2.9,2.9,0.06,0.78,0.78,0.78,0.64,0.91,1.54,1.6,6,9.16,8.81
234,0,wuxi,3,3,49394.8,24,4,0.57,0.46,0.55,0.48,2.7,2.7,2.7,2.7,0.59,0.5,0.59,0.52,0.477,0.583,0.627,0.682,2,31.54,65.35
2344,0,xuzhou,3,2,29992.74,3,3,0.43,0.44,0.51,0.2,0,0,0,0,0.47,0.47,0.47,0.47,0.4,0.41,1.29,1.29,4,69.91,95.48
2354,0,suzhou,3,3,46379,20,0,0.92,0.9,0.91,0.84,2.3,2.3,2.3,2.3,0.35,0.35,0.35,0.35,0.54,0.56,0.73,0.88,3,76.17,83.53
2364,0,wuxi,7,3,1959.37,3,3,0.47,0.37,0.49,0.37,2.3,2.3,2.3,2.3,0.35,0.35,0.35,0.36,0.584,0.416,0.954,0.416,4,38.41,78.96
2374,0,suzhou,3,3,40772.55,1,1,0.36,0.36,0.36,0.36,2.5,2.5,2.5,2.5,0.06,0.06,0.06,0.06,0.56,0.74,1.3,,3,94.07,0
2384,1,zhenjiang,7,3,19261,30,0,0.424,0.523,0.97,0.97,3.01,1.58,3.01,2.1,0.21,0.29,0.64,0.5,0.55,0.424,0.523,0.424,6,12.6,12.57
2394,1,suzhou,7,3,1829.69,3,1,0.05,0.05,0.18,0.13,2.1,2.1,2.1,2.1,0.6,0.6,0.6,0.6,0.23,0.62,0.87,0.05,6,14.45,16.18
24,0,yangzhou,3,3,23630.9,14,4,0.27,0.26,0.32,0.35,2.4,2.4,2.4,2.4,0.38,0.39,0.37,0.38,0.58,0.58,0.83,0.96,6,20.87,28.71
2404,1,xuzhou,7,2,7,18.8,5,0.09,0.09,0.28,0.22,2.3,2.3,2.3,2.3,0.86,0.86,0.86,0.86,0.525,0.784,1.69,0.09,6,11.02,9.21
2414,1,changzhou,7,3,23481.5,6,6,0.26,0.26,0.26,0.26,2.1,2.1,2.1,2.1,0.1,0.1,0.1,0.1,0.48,0.52,0.56,0,6,11.17,17.71
2424,0,nanjing,3,3,22685.95,25,5,0.38,0.68,0.36,0.41,1.6,1.6,1.6,1.6,0.36,0.36,0.36,0.36,0.53,0.77,0.67,0.67,3,45.87,68.64
2434,1,huaian,7,3,5162,6,6,0.39,0.18,0.19,0.19,2.7,2.7,2.7,2.7,0.7,0.7,0.7,0.7,0.63,1.599,0.67,1.496,6,26.88,40.41
244,1,suzhou,7,3,367,2,2,0.1,0.31,0.07,0.16,2.5,2.5,2.5,2.5,0.18,0.78,0.18,0.19,0.551,0.702,0.702,0.1,5,23.39,13.65
2444,1,wuxi,7,3,947,13,3,0.653,0.904,0.513,0.298,1.11,1.11,1.11,1.11,0.76,0.76,0.76,0.76,0.653,0.904,0.653,1.08,8,15.54,11.97
2454,1,nanjing,7,3,4336,0,0,0.1,0.1,0.3,0.25,2.76,2.76,2.76,2.76,0.84,0.84,0.84,0.84,0.84,1.2,0.39,0.84,4,30.39,35.48
2464,1,huaian,7,3,4360,6,6,0.11,0.29,0.11,0.28,3.1,3.1,3.1,3.1,0.84,0.84,0.84,0.84,0.56,0.86,1.64,1.7,6,15.54,16.49
2474,1,yangzhou,7,3,1221.131,6,6,0.4,0.619,0.611,0.741,3.2,3.2,3.2,3.2,0.57,0.57,0.57,0.57,0.619,0.611,0.741,1.13,6,14.29,9.52
