%eval_id interface             X0             X1             X2             X3             X4             X5             X6             X7             X8             X9            X10            X11            X12            X13            X14            X15            X16            X17            X18         obj_fn 
46           NO_ID              1              1              1              0              0              0              0              1              1              0              0              0              0              1              1              1              0              1              0      0.2658122 
47           NO_ID              1              1              1              1              0              0              1              0              1              0              0              1              0              1              1              0              0              0              0      0.3015852 
48           NO_ID              1              1              1              1              0              1              1              1              1              0              0              1              1              0              0              0              1              0              1      0.1944672 
49           NO_ID              1              1              1              1              1              1              0              1              1              1              0              1              0              0              0              1              0              1              0      0.2541744 
50           NO_ID              1              1              1              1              1              1              1              1              1              0              0              1              1              0              1              1              0              1              1       0.215521 
51           NO_ID              0              0              0              0              0              0              0              0              1              0              1              0              0              0              0              1              0              0              0      0.3843398 
52           NO_ID              0              0              0              0              0              0              0              0              1              1              1              0              1              1              1              1              0              1              1       0.295951 
53           NO_ID              0              0              0              0              0              0              1              0              1              0              1              0              0              1              1              0              1              0              1      0.2672946 
54           NO_ID              0              0              0              0              0              0              1              1              1              0              0              1              1              1              1              1              0              0              0       0.306267 
55           NO_ID              0              0              0              0              0              0              1              1              1              0              1              1              1              1              0              1              0              0              0      0.2474954 
56           NO_ID              0              0              0              0              0              1              0              1              1              0              1              1              1              1              1              1              1              1              0      0.2899928 
57           NO_ID              0              0              0              0              0              1              1              1              1              0              0              0              1              1              0              1              0              0              0      0.2610394 
58           NO_ID              0              0              0              0              0              1              1              1              1              0              1              0              1              1              1              1              1              1              0      0.2610546 
59           NO_ID              0              0              0              0              0              1              1              1              1              0              1              1              0              1              1              1              1              1              0      0.2176416 
60           NO_ID              0              0              0              0              1              0              0              0              1              0              1              0              1              1              0              1              0              0              0      0.3332108 
61           NO_ID              0              0              0              0              1              0              0              1              1              0              1              0              0              1              1              1              0              0              0      0.2628532 
62           NO_ID              0              0              0              0              1              1              0              1              1              1              1              0              1              0              0              0              0              0              1      0.2608952 
63           NO_ID              0              0              0              0              1              1              0              1              1              1              1              0              1              1              0              0              0              1              1       0.221875 
64           NO_ID              0              0              0              1              1              0              0              0              1              0              1              1              0              1              1              0              0              1              1      0.2300504 
65           NO_ID              0              0              0              1              1              0              0              0              1              1              1              0              0              0              1              1              0              1              1      0.2753136 
66           NO_ID              0              0              0              1              1              1              0              0              1              1              1              1              1              1              1              0              1              1              1       0.284058 
67           NO_ID              0              0              1              0              0              0              0              1              1              0              1              0              0              1              1              0              0              1              0      0.2446642 
68           NO_ID              0              0              1              0              0              0              0              1              1              1              0              1              1              0              1              1              0              1              0      0.2656648 
69           NO_ID              0              0              1              0              0              0              1              0              1              0              1              0              0              1              0              1              0              0              0       0.278035 
70           NO_ID              0              0              1              0              0              1              1              1              1              1              1              0              1              0              0              1              0              1              1       0.251037 
71           NO_ID              0              0              1              0              1              0              0              1              1              1              0              1              1              0              1              1              1              1              0        0.26079 
72           NO_ID              0              0              1              0              1              1              1              0              1              0              0              0              0              0              1              0              0              0              1       0.352572 
73           NO_ID              0              0              1              1              0              0              0              1              1              1              1              1              0              0              0              1              0              0              0      0.2349814 
74           NO_ID              0              0              1              1              0              1              0              1              1              1              0              0              1              0              0              1              1              1              0      0.2303062 
75           NO_ID              0              0              1              1              0              1              1              0              1              0              0              1              0              0              1              1              0              1              1      0.2830988 
76           NO_ID              0              0              1              1              0              1              1              1              1              0              0              1              0              0              1              1              0              1              0      0.2167374 
77           NO_ID              0              0              1              1              0              1              1              1              1              0              1              1              0              1              1              0              1              0              0      0.2335524 
78           NO_ID              0              0              1              1              0              1              1              1              1              1              0              0              1              0              0              1              0              1              1      0.2096028 
79           NO_ID              0              0              1              1              0              1              1              1              1              1              0              1              1              0              1              0              0              1              1      0.2291792 
80           NO_ID              0              0              1              1              1              0              0              0              1              1              0              0              0              0              1              0              0              0              1       0.241835 
81           NO_ID              0              1              0              0              0              1              0              1              1              0              1              0              1              1              0              0              1              1              0       0.218146 
82           NO_ID              0              1              0              1              0              1              1              1              1              0              0              1              1              0              0              1              1              1              0      0.2303222 
83           NO_ID              0              1              1              1              0              0              0              0              1              1              1              0              1              0              0              0              0              0              0      0.2815318 
84           NO_ID              0              1              1              1              0              0              0              0              1              1              1              0              1              0              0              0              1              1              0      0.3151892 
85           NO_ID              0              1              1              1              0              0              0              0              1              1              1              0              1              0              0              1              1              0              0      0.2548644 
86           NO_ID              0              1              1              1              0              0              1              0              1              1              1              0              1              0              0              1              1              1              0      0.2883946 
87           NO_ID              0              1              1              1              0              1              0              1              1              0              1              1              1              0              1              1              1              0              1       0.234051 
88           NO_ID              0              1              1              1              0              1              1              1              1              0              1              1              1              0              1              0              1              0              1        0.18114 
89           NO_ID              1              0              0              0              1              0              0              1              1              0              1              0              0              1              0              0              0              1              0       0.255173 
90           NO_ID              1              0              0              0              1              0              1              1              1              0              1              0              0              0              0              1              0              1              0      0.2415072 
91           NO_ID              1              0              0              0              1              1              0              1              1              0              1              0              1              1              0              1              0              0              0       0.204541 
92           NO_ID              1              0              0              0              1              1              1              0              1              1              0              0              1              1              1              0              0              0              1      0.3144902 
93           NO_ID              1              0              0              1              0              0              1              1              1              0              0              1              0              1              0              0              1              0              1      0.2468706 
94           NO_ID              1              0              0              1              0              0              1              1              1              0              0              1              0              1              1              1              1              0              1      0.2222262 
95           NO_ID              1              0              0              1              0              1              0              0              1              1              1              0              0              0              0              1              1              1              1      0.3109536 
96           NO_ID              1              0              0              1              0              1              1              0              1              0              1              0              0              0              0              0              1              0              0      0.3181476 
97           NO_ID              1              0              0              1              1              0              1              1              1              1              0              1              0              1              1              0              1              0              1       0.218748 
98           NO_ID              1              0              0              1              1              1              0              0              1              1              0              0              0              1              1              0              1              1              1      0.2677152 
99           NO_ID              1              0              0              1              1              1              0              1              1              0              1              0              0              0              0              1              1              0              1      0.2062876 
100          NO_ID              1              0              1              0              1              0              0              1              1              0              0              0              0              0              0              0              0              0              0      0.2039102 
101          NO_ID              1              0              1              1              0              0              0              0              1              0              1              1              0              1              1              1              1              1              0      0.2848946 
102          NO_ID              1              0              1              1              0              0              1              1              1              0              0              1              0              1              1              0              1              1              0      0.2005416 
103          NO_ID              1              0              1              1              0              1              1              0              1              1              0              0              0              1              1              0              0              0              1      0.2451046 
104          NO_ID              1              0              1              1              1              1              0              0              1              0              0              0              0              0              1              1              0              0              0      0.2636674 
105          NO_ID              1              0              1              1              1              1              0              1              1              1              1              0              0              0              1              1              0              0              1      0.2270616 
106          NO_ID              1              0              1              1              1              1              1              0              1              0              0              0              0              0              0              1              0              0              0      0.2431262 
107          NO_ID              1              0              1              1              1              1              1              0              1              1              0              0              0              1              1              0              0              0              1      0.2869514 
108          NO_ID              1              0              1              1              1              1              1              1              1              0              1              1              0              1              1              0              1              0              0      0.2140904 
109          NO_ID              1              1              0              0              1              1              0              0              1              1              1              0              1              1              0              0              0              1              0      0.3111932 
110          NO_ID              1              1              0              1              0              1              0              0              1              1              1              0              0              0              0              0              1              1              1       0.260128 
111          NO_ID              1              1              1              1              0              0              1              0              1              0              0              1              0              1              1              0              0              1              0      0.2796586 
112          NO_ID              1              1              1              1              0              1              1              1              1              0              0              1              1              0              1              1              0              1              1       0.236013 
113          NO_ID              1              1              1              1              1              1              0              1              1              1              0              1              1              0              0              1              0              1              0       0.214295 
114          NO_ID              0              0              0              0              0              1              0              1              1              0              1              0              0              1              1              1              1              1              0      0.2609302 
115          NO_ID              0              0              0              0              1              0              1              1              1              1              0              0              0              1              0              0              0              1              0      0.2452982 
116          NO_ID              0              0              0              1              0              0              1              1              1              1              0              1              0              1              0              0              1              0              0      0.1906112 
117          NO_ID              0              0              0              1              0              0              1              1              1              1              0              1              1              1              1              1              1              0              0      0.1677486 
118          NO_ID              0              0              0              1              0              1              1              1              1              0              0              1              0              0              1              1              1              1              1      0.2137402 
119          NO_ID              0              0              0              1              0              1              1              1              1              0              1              1              0              1              1              1              0              1              0      0.1906416 
120          NO_ID              0              0              0              1              1              1              0              1              1              1              1              0              1              1              0              1              0              1              1      0.2062524 
121          NO_ID              0              0              0              1              1              1              1              1              1              0              0              1              1              0              0              0              1              0              0      0.2575346 
122          NO_ID              0              0              1              0              0              0              0              1              1              0              1              0              0              1              1              0              1              1              0      0.2523842 
123          NO_ID              0              0              1              0              0              0              1              1              1              1              1              0              1              0              0              0              0              1              1      0.2358164 
124          NO_ID              0              0              1              0              0              1              0              1              1              1              1              1              0              0              0              0              0              1              0       0.252852 
125          NO_ID              0              0              1              1              0              0              0              0              1              1              0              1              0              1              0              1              1              0              0      0.2900314 
126          NO_ID              0              0              1              1              0              0              0              1              1              1              1              1              0              0              0              1              0              0              1      0.2051298 
127          NO_ID              0              0              1              1              0              0              1              0              1              0              0              0              0              1              1              1              0              0              1      0.2908488 
128          NO_ID              0              0              1              1              0              1              0              1              1              1              0              0              1              1              0              1              1              1              0      0.2206714 
129          NO_ID              0              0              1              1              0              1              0              1              1              1              1              0              0              0              0              0              0              1              0      0.2487446 
130          NO_ID              0              0              1              1              0              1              1              1              1              0              0              1              0              1              1              0              1              0              1      0.1879208 
131          NO_ID              0              0              1              1              1              0              0              0              1              1              0              0              1              0              1              0              0              0              1      0.2669206 
132          NO_ID              0              0              1              1              1              1              0              1              1              0              0              0              1              0              0              1              1              0              1       0.261938 
133          NO_ID              0              0              1              1              1              1              0              1              1              1              0              0              1              1              0              0              1              0              0      0.2116282 
134          NO_ID              0              0              1              1              1              1              0              1              1              1              1              0              0              1              0              1              0              1              1      0.2171972 
135          NO_ID              0              1              0              1              0              0              1              1              1              0              1              1              0              1              1              0              1              0              1      0.2183882 
136          NO_ID              0              1              0              1              0              1              1              1              1              0              0              1              1              0              0              0              1              1              0      0.2130694 
137          NO_ID              0              1              0              1              0              1              1              1              1              0              0              1              1              1              0              0              1              0              1      0.2536444 
138          NO_ID              0              1              0              1              0              1              1              1              1              0              1              1              1              0              0              0              1              1              0      0.2022268 
139          NO_ID              0              1              0              1              1              1              0              1              1              0              0              1              1              0              0              0              1              0              0      0.2305214 
140          NO_ID              0              1              1              1              0              0              0              1              1              0              1              1              1              0              1              1              1              0              1      0.2348874 
141          NO_ID              0              1              1              1              0              1              0              1              1              0              0              1              1              0              1              1              1              0              1      0.1985266 
