%eval_id interface             X0             X1             X2             X3             X4             X5             X6             X7             X8             X9            X10            X11            X12            X13            X14            X15            X16            X17            X18            X19            X20            X21            X22            X23            X24         obj_fn 
381          NO_ID              0              0              0              1              1              0              0              1              1              1              0              0              0              0              1              1              0              0              1              0              0              1              0              0              0   0.1516156463 
382          NO_ID              0              0              0              1              1              0              1              0              0              1              0              0              0              0              1              1              1              1              0              0              0              1              0              1              0   0.1928571429 
383          NO_ID              0              0              0              1              1              0              1              0              0              1              0              0              0              0              1              1              1              1              1              0              0              1              0              1              0   0.2215136054 
384          NO_ID              0              0              0              1              1              0              1              1              0              1              1              0              0              0              0              0              1              1              0              0              1              0              0              0              0   0.1352040816 
385          NO_ID              0              0              0              1              1              1              0              1              0              0              1              0              0              0              0              0              0              0              1              0              1              1              1              0              1   0.2295068027 
386          NO_ID              0              0              1              0              1              1              0              0              1              0              0              0              0              0              1              0              1              1              1              1              0              0              1              0              0   0.2456632653 
387          NO_ID              0              0              1              1              1              0              0              0              0              0              0              0              0              0              1              0              1              1              1              0              0              1              1              1              0   0.2414115646 
388          NO_ID              0              0              1              1              1              0              0              0              0              0              0              0              0              0              1              0              1              1              1              1              0              1              0              1              0   0.2540816327 
389          NO_ID              0              0              1              1              1              0              0              0              1              1              0              0              0              0              1              1              0              1              0              1              1              1              1              0              0   0.2334183673 
390          NO_ID              0              0              1              1              1              0              0              0              1              1              0              0              0              0              1              1              0              1              1              0              1              1              0              0              0   0.2210884354 
391          NO_ID              0              0              1              1              1              1              0              0              0              1              1              0              0              0              1              0              0              0              1              0              0              0              0              1              0   0.2128401361 
392          NO_ID              0              0              1              1              1              1              0              0              1              0              0              0              0              0              0              1              0              1              1              1              1              0              0              0              0   0.2784863946 
393          NO_ID              0              0              1              1              1              1              0              1              1              0              0              0              0              0              1              0              1              1              0              1              0              0              1              0              0   0.2006802721 
394          NO_ID              0              0              1              1              1              1              0              1              1              0              0              0              0              0              1              1              1              1              0              1              0              0              1              0              1   0.2742346939 
395          NO_ID              0              0              1              1              1              1              0              1              1              0              0              0              0              0              1              1              1              1              1              1              1              0              1              0              0   0.2907312925 
396          NO_ID              0              0              1              1              1              1              1              0              1              1              1              0              0              0              1              0              0              1              1              0              1              1              0              0              0   0.1840986395 
397          NO_ID              0              1              0              1              1              0              0              1              1              0              0              0              0              0              1              1              0              0              1              1              0              1              0              0              0   0.2255102041 
398          NO_ID              0              1              0              1              1              0              0              1              1              1              0              0              0              0              1              1              0              1              1              0              1              1              0              0              0   0.1966836735 
399          NO_ID              0              1              1              1              1              0              0              0              1              0              0              0              0              0              1              0              0              1              0              0              1              0              1              1              0   0.2047619048 
400          NO_ID              0              1              1              1              1              1              0              0              1              0              0              0              1              0              1              0              1              1              0              0              1              0              1              1              1   0.3028911565 
401          NO_ID              1              0              0              0              1              0              1              0              0              1              0              0              0              0              1              0              0              1              0              0              0              1              0              1              0   0.1474489796 
402          NO_ID              1              0              0              0              1              0              1              0              0              1              0              0              0              0              1              1              0              1              1              0              0              1              0              1              0   0.2335884354 
403          NO_ID              1              0              0              0              1              1              1              1              1              1              0              0              0              0              0              0              1              0              1              0              1              1              1              0              1   0.2253401361 
404          NO_ID              1              0              0              1              1              0              0              0              1              0              0              0              0              0              1              0              1              1              0              0              1              0              0              0              0   0.1678571429 
405          NO_ID              1              0              0              1              1              0              0              0              1              1              0              0              0              0              1              1              0              1              0              0              1              0              0              0              0   0.1678571429 
406          NO_ID              1              0              0              1              1              0              0              1              1              1              1              0              0              0              1              0              0              1              1              0              0              0              0              0              0   0.1680272109 
407          NO_ID              1              0              0              1              1              0              1              0              1              0              0              0              0              0              1              0              1              1              1              1              1              1              0              0              0   0.2211734694 
408          NO_ID              1              0              0              1              1              0              1              0              1              0              0              0              0              0              1              1              0              1              0              1              0              1              1              1              0   0.2458333333 
409          NO_ID              1              0              0              1              1              1              0              0              0              0              1              0              0              0              1              0              0              1              0              0              0              0              0              1              0   0.1802721088 
410          NO_ID              1              0              0              1              1              1              1              0              1              1              1              0              0              0              1              0              0              1              1              0              1              1              0              0              0   0.1720238095 
411          NO_ID              1              0              0              1              1              1              1              0              1              1              1              0              0              0              1              0              0              1              1              1              1              1              0              0              0   0.2047619048 
412          NO_ID              1              0              1              1              1              0              0              0              0              0              1              0              0              0              1              0              0              1              0              0              1              0              0              1              0   0.2211734694 
413          NO_ID              1              0              1              1              1              0              0              0              1              0              0              0              0              0              1              0              1              1              0              1              1              0              0              1              0   0.2783163265 
414          NO_ID              1              0              1              1              1              1              0              0              1              0              1              0              0              0              1              0              0              1              0              0              0              0              0              1              0   0.2170918367 
415          NO_ID              1              0              1              1              1              1              0              1              1              0              0              0              0              0              1              1              1              1              0              0              1              0              1              0              0   0.2702380952 
416          NO_ID              1              0              1              1              1              1              1              0              1              0              0              0              0              0              1              0              0              1              1              0              1              0              0              0              0   0.2330782313 
417          NO_ID              1              0              1              1              1              1              1              0              1              0              1              0              0              0              1              0              0              1              0              0              1              0              0              1              0   0.2290816327 
418          NO_ID              1              0              1              1              1              1              1              0              1              0              1              0              0              0              1              0              0              1              1              1              1              1              0              0              0   0.2903061224 
419          NO_ID              1              0              1              1              1              1              1              0              1              1              0              0              1              0              1              0              0              1              1              0              1              1              0              1              0   0.2618197279 
420          NO_ID              1              1              0              1              1              0              0              0              1              1              0              0              0              0              1              1              0              1              0              0              1              1              0              0              0   0.1926020408 
421          NO_ID              1              1              0              1              1              0              0              1              0              1              0              0              0              0              0              1              0              1              1              0              1              1              0              0              0   0.2170068027 
422          NO_ID              1              1              0              1              1              0              0              1              1              1              0              0              0              0              0              1              0              1              1              0              1              1              0              0              1   0.2659863946 
423          NO_ID              1              1              0              1              1              0              0              1              1              1              1              0              0              0              1              1              0              1              1              1              0              1              0              0              0         0.2375 
424          NO_ID              1              1              0              1              1              0              0              1              1              1              1              0              0              0              1              1              0              1              1              1              1              1              0              0              0   0.2334183673 
425          NO_ID              1              1              0              1              1              0              1              1              1              0              0              0              0              0              0              1              0              1              1              0              1              1              0              0              0   0.2087585034 
426          NO_ID              1              1              1              1              1              0              0              0              1              0              0              0              0              0              1              0              0              1              0              0              1              0              1              1              0   0.2659863946 
427          NO_ID              1              1              1              1              1              0              0              0              1              0              1              0              0              0              1              0              0              1              0              0              0              0              0              0              0    0.212755102 
428          NO_ID              1              1              1              1              1              0              0              1              0              1              0              0              0              0              1              0              0              1              1              0              1              1              0              1              0   0.2618197279 
429          NO_ID              1              1              1              1              1              0              0              1              1              1              0              0              0              0              1              0              0              0              1              0              1              1              0              0              0   0.2537414966 
430          NO_ID              1              1              1              1              1              0              0              1              1              1              1              0              0              0              1              1              0              0              1              1              1              1              0              0              0   0.2415816327 
431          NO_ID              1              1              1              1              1              1              0              1              1              1              1              0              0              0              1              0              0              0              1              0              1              1              0              0              0   0.2414115646 
432          NO_ID              0              0              0              0              1              0              1              0              0              1              1              0              0              0              1              0              1              1              1              0              1              1              0              0              0   0.1473639456 
433          NO_ID              0              0              0              0              1              0              1              1              0              0              0              0              0              0              1              0              0              1              1              0              0              1              0              1              0   0.1556122449 
434          NO_ID              0              0              0              0              1              0              1              1              0              1              1              0              0              0              0              0              0              1              1              0              1              0              0              0              0   0.1433673469 
435          NO_ID              0              0              0              0              1              1              0              1              0              0              1              1              0              0              0              0              0              1              1              0              1              1              1              0              1   0.2378401361 
436          NO_ID              0              0              0              0              1              1              1              0              0              0              0              0              0              0              1              1              1              1              1              1              1              1              1              0              0   0.2414965986 
437          NO_ID              0              0              0              0              1              1              1              0              0              1              1              0              1              0              1              0              1              1              1              0              1              1              0              0              0   0.2085884354 
438          NO_ID              0              0              0              1              1              0              0              0              0              0              0              0              0              0              0              1              0              1              0              0              0              1              0              1              0   0.1722789116 
439          NO_ID              0              0              0              1              1              0              0              0              0              0              0              0              0              0              1              1              1              1              1              0              0              1              1              0              0   0.2089285714 
440          NO_ID              0              0              0              1              1              0              0              0              0              0              1              0              0              0              1              1              1              1              1              0              0              1              0              1              0   0.2213435374 
441          NO_ID              0              0              0              1              1              0              0              0              0              1              0              0              0              0              1              0              1              1              1              0              0              1              0              1              0   0.1760204082 
442          NO_ID              0              0              0              1              1              0              0              0              0              1              1              0              0              0              1              1              1              1              0              0              0              1              0              1              0   0.1846938776 
443          NO_ID              0              0              0              1              1              0              0              0              0              1              1              0              0              0              1              1              1              1              1              0              0              1              1              1              0   0.2336734694 
444          NO_ID              0              0              0              1              1              0              0              0              0              1              1              0              0              1              1              1              1              0              1              0              0              1              0              1              0   0.3523809524 
445          NO_ID              0              0              0              1              1              0              0              0              1              0              0              0              0              0              1              0              1              1              0              0              0              0              0              0              0   0.1514455782 
446          NO_ID              0              0              0              1              1              0              0              0              1              1              1              0              0              0              1              1              0              1              1              1              1              1              1              0              0   0.1965986395 
447          NO_ID              0              0              0              1              1              0              0              1              0              0              0              0              0              0              1              1              0              1              0              1              0              1              1              1              0   0.1926020408 
448          NO_ID              0              0              0              1              1              0              0              1              0              0              0              0              0              0              1              1              1              1              0              1              0              1              1              1              0   0.2130952381 
449          NO_ID              0              0              0              1              1              0              0              1              1              0              0              0              0              0              1              1              1              1              0              1              1              1              0              0              0   0.1802721088 
450          NO_ID              0              0              0              1              1              0              0              1              1              1              0              0              0              0              1              1              0              0              1              1              0              1              0              0              0   0.2049319728 
451          NO_ID              0              0              0              1              1              0              0              1              1              1              0              0              0              0              1              1              1              1              0              0              1              0              1              0              0   0.1802721088 
452          NO_ID              0              0              0              1              1              0              1              0              0              0              0              0              0              0              1              0              1              1              1              0              1              1              0              1              0   0.1596088435 
453          NO_ID              0              0              0              1              1              0              1              0              0              1              0              0              0              0              1              0              1              1              0              0              0              1              0              1              0   0.1516156463 
454          NO_ID              0              0              0              1              1              0              1              0              0              1              0              0              0              0              1              1              1              1              0              0              0              1              0              1              1   0.2458333333 
455          NO_ID              0              0              0              1              1              0              1              1              1              1              1              0              0              0              1              0              0              1              0              0              1              1              0              0              0    0.143452381 
456          NO_ID              0              0              0              1              1              1              0              0              0              1              0              0              0              0              0              1              0              1              1              0              0              1              0              1              0   0.2007653061 
457          NO_ID              0              0              0              1              1              1              0              1              0              0              0              0              0              0              1              0              1              1              1              1              1              1              1              0              0   0.2253401361 
458          NO_ID              0              0              0              1              1              1              0              1              0              0              0              0              0              0              1              1              1              1              0              1              0              1              1              0              0   0.2253401361 
459          NO_ID              0              0              0              1              1              1              0              1              1              0              0              0              0              0              1              1              1              1              0              1              0              1              1              0              0   0.2212585034 
460          NO_ID              0              0              0              1              1              1              1              0              0              1              0              0              0              0              1              0              1              1              1              0              1              1              0              1              0   0.1801870748 
461          NO_ID              0              0              0              1              1              1              1              0              1              0              0              0              0              0              1              0              1              1              0              1              0              0              0              1              0   0.1883503401 
462          NO_ID              0              0              0              1              1              1              1              1              1              1              0              0              0              0              1              0              0              1              1              1              0              1              1              0              0   0.2212585034 
463          NO_ID              0              0              1              0              1              1              1              0              1              0              0              0              0              0              1              0              1              1              0              1              0              0              0              1              0   0.2210884354 
464          NO_ID              0              0              1              1              1              0              0              0              0              0              0              0              0              0              0              0              1              1              1              0              0              1              0              1              0   0.2087585034 
465          NO_ID              0              0              1              1              1              0              0              0              0              0              0              0              0              0              1              0              1              1              0              0              0              1              0              0              0   0.1719387755 
466          NO_ID              0              0              1              1              1              0              0              0              0              1              0              0              0              0              0              0              0              1              0              0              1              0              0              0              0   0.1719387755 
467          NO_ID              0              0              1              1              1              0              0              0              0              1              0              0              0              0              1              0              1              1              1              0              0              0              0              1              0   0.2169217687 
468          NO_ID              0              0              1              1              1              0              0              0              0              1              0              0              0              0              1              1              1              1              0              0              0              1              0              1              0   0.2212585034 
469          NO_ID              0              0              1              1              1              0              0              0              0              1              1              0              0              0              1              0              1              1              1              0              0              1              0              1              0   0.2209183673 
470          NO_ID              0              0              1              1              1              0              0              1              0              0              1              0              0              0              0              0              0              1              0              0              1              0              0              0              0   0.1721938776 
471          NO_ID              0              0              1              1              1              0              1              0              0              0              0              0              0              0              0              0              0              1              1              0              0              0              0              1              0   0.2170068027 
472          NO_ID              0              0              1              1              1              1              0              0              0              0              0              0              0              0              1              0              1              1              1              0              0              1              0              1              0   0.2128401361 
473          NO_ID              0              0              1              1              1              1              1              0              0              0              0              0              0              0              1              1              1              1              0              1              0              0              0              1              0   0.2456632653 
474          NO_ID              0              1              0              0              1              1              0              1              0              0              1              0              0              0              0              0              0              1              1              0              1              1              1              0              1    0.250255102 
475          NO_ID              0              1              0              1              1              0              0              1              1              0              0              0              0              0              0              1              0              1              1              0              1              1              0              0              0   0.2047619048 
476          NO_ID              0              1              0              1              1              0              0              1              1              1              0              0              0              0              1              0              0              1              1              0              1              1              0              0              0   0.1761054422 
477          NO_ID              0              1              0              1              1              0              1              1              0              1              0              0              0              0              0              1              0              1              1              0              0              1              0              0              0   0.1925170068 
478          NO_ID              0              1              1              1              1              1              0              0              1              0              0              0              0              0              1              0              0              1              0              1              1              1              0              0              0   0.2291666667 
479          NO_ID              1              0              0              0              1              0              0              1              0              0              0              0              0              0              0              0              0              1              1              0              0              1              0              1              0   0.1514455782 
480          NO_ID              1              0              0              1              1              0              0              0              0              0              1              0              0              0              1              0              0              1              0              0              0              0              0              1              0   0.1721938776 
481          NO_ID              1              0              0              1              1              0              0              0              1              0              0              0              0              0              1              1              0              1              0              0              1              1              1              0              0   0.1801870748 
482          NO_ID              1              0              0              1              1              0              0              1              1              0              0              0              0              0              1              0              1              1              0              1              0              1              0              0              0   0.1761904762 
483          NO_ID              1              0              0              1              1              0              1              0              1              1              0              0              0              0              1              1              0              1              0              0              1              0              0              0              0   0.1760204082 
484          NO_ID              1              0              0              1              1              1              0              0              1              0              1              0              0              0              1              0              0              1              0              0              0              0              0              0              0   0.1637755102 
485          NO_ID              1              0              0              1              1              1              1              0              1              1              1              1              0              0              1              0              0              1              1              0              1              1              0              0              0   0.2253401361 
486          NO_ID              1              0              1              0              1              0              0              0              1              1              0              0              0              0              1              0              0              1              0              0              0              1              0              0              0   0.1844387755 
487          NO_ID              1              0              1              0              1              0              1              0              0              1              0              0              0              0              1              0              1              1              0              0              1              0              0              1              0   0.2087585034 
488          NO_ID              1              0              1              0              1              1              0              0              0              0              1              0              0              0              1              0              1              1              0              0              1              0              0              0              0   0.1925170068 
489          NO_ID              1              0              1              1              1              0              1              0              0              1              0              0              0              0              1              0              1              1              0              0              1              0              0              0              0   0.1965136054 
490          NO_ID              1              0              1              1              1              1              0              0              1              0              1              0              0              0              1              0              0              0              0              0              1              0              0              0              0    0.225255102 
