%eval_id interface             X0             X1             X2             X3             X4             X5             X6             X7             X8             X9            X10            X11            X12            X13            X14            X15            X16            X17            X18            X19            X20            X21            X22            X23         obj_fn 
93           NO_ID              1              0              1              0              0              0              0              0              1              0              1              1              1              1              0              1              1              0              0              1              0              0              0              1   0.3728741497 
94           NO_ID              1              0              1              0              0              0              0              1              0              1              0              0              0              1              1              0              1              0              1              1              0              1              1              1   0.4015306122 
95           NO_ID              1              0              1              0              0              0              1              1              0              1              0              0              1              1              0              0              1              0              1              1              0              1              1              1   0.4753401361 
96           NO_ID              1              0              1              0              0              1              0              0              1              1              1              0              0              0              0              1              0              0              1              1              0              1              1              0   0.3566326531 
97           NO_ID              1              0              1              0              0              1              0              1              1              1              0              0              1              1              1              0              1              1              0              0              0              1              0              1   0.4057823129 
98           NO_ID              1              0              1              1              0              0              0              1              0              0              0              0              0              1              0              1              1              1              1              1              1              1              1              0   0.4300170068 
99           NO_ID              1              0              1              1              0              1              0              0              1              1              0              0              0              0              0              1              0              0              1              1              0              1              1              0   0.3112244898 
100          NO_ID              1              0              1              1              0              1              0              0              1              1              0              0              1              0              0              0              0              0              1              0              0              0              1              0   0.3970238095 
101          NO_ID              1              0              1              1              0              1              1              1              0              1              0              0              1              1              1              0              0              0              1              0              1              1              0              1   0.4344387755 
102          NO_ID              1              1              0              0              0              0              0              1              1              0              1              1              1              1              1              0              1              1              0              0              0              1              0              1    0.393792517 
103          NO_ID              1              1              0              0              0              1              0              1              0              0              0              0              1              1              0              0              1              0              0              0              1              1              1              1   0.4672619048 
104          NO_ID              1              1              0              0              0              1              1              1              0              0              1              0              1              0              0              1              1              1              1              0              1              0              0              0   0.4593537415 
105          NO_ID              1              1              0              0              1              1              1              1              0              0              1              0              1              0              0              0              1              1              1              0              1              0              0              0   0.4224489796 
106          NO_ID              1              1              0              1              0              0              0              0              0              0              0              0              0              0              1              1              1              0              0              0              1              0              0              0   0.3767006803 
107          NO_ID              1              1              0              1              0              0              1              1              0              0              0              0              0              0              1              1              1              0              0              0              1              0              0              0   0.3931122449 
108          NO_ID              1              1              0              1              0              1              0              0              1              1              1              1              1              0              0              1              1              0              0              0              1              0              1              0   0.3730442177 
109          NO_ID              1              1              0              1              0              1              0              1              1              1              1              1              1              0              1              0              1              1              0              1              0              1              0              1   0.3853741497 
110          NO_ID              1              1              0              1              0              1              1              0              0              0              0              0              1              0              1              0              1              0              0              1              1              1              1              0   0.4385204082 
111          NO_ID              1              1              1              0              0              0              0              1              0              1              0              0              0              1              1              1              1              0              1              1              1              1              1              1   0.3768707483 
112          NO_ID              1              1              1              0              0              0              0              1              1              1              1              1              1              1              1              1              1              1              1              1              0              1              1              1   0.3732142857 
113          NO_ID              1              1              1              0              0              0              1              0              1              0              0              0              0              1              0              1              0              0              1              1              1              0              1              1    0.356292517 
114          NO_ID              1              1              1              0              0              1              0              1              1              1              0              0              1              1              0              0              0              1              0              0              0              0              0              1    0.368792517 
