PUBID,PBA,SQFT,SQFTC,WLCNS,BLDSHP,GLSSPC,YRCONC,NWKER,NWKERC,FURNP,PKGHP,BOILP,STHWP,HTPHP,SLFCNP,OTHTP,MAINHT,MAINCL,ZNWMNHT,HDD65,CDD65,ELHTBTU,ELCLBTU,NGHTBTU,NGCLBTU,FKHTBTU,FKCLBTU,DHHTBTU,DHCLBTU,PUBCLIM
1320.0,14.0,90000.0,6.0,1.0,5.0,3.0,6.0,40.0,5.0,0,80.0,0,0,20.0,0,0,2.0,2.0,0.0,2835.0,1512.0,93434.0,588783.0,0,0,0,0,0,0,2.0,110121.71942289242,1301141.6412983134
1418.0,14.0,190000.0,7.0,2.0,2.0,4.0,7.0,100.0,7.0,0,0,0,100.0,0,0,0,4.0,3.0,9.0,5303.0,1196.0,0.0,2621449.0,0.0,0.0,0.0,0.0,11591178.0,0.0,1.0,4165977.842407665,3661856.6820711326
1488.0,7.0,94000.0,6.0,2.0,2.0,5.0,7.0,94.0,6.0,0,75.0,75.0,0,0,0,0,3.0,3.0,9.0,4745.0,1099.0,25771.0,149197.0,1807790.0,0.0,0.0,0.0,0,0,1.0,226937.0433604689,226805.46123291628
1502.0,17.0,130000.0,7.0,1.0,4.0,3.0,5.0,80.0,6.0,0,0,100.0,0,0,2.0,0,3.0,2.0,0.0,4992.0,828.0,5492.0,499432.0,0,0,5545245.0,0.0,0,0,1.0,1234252.189861919,2015427.284996618
1531.0,14.0,62000.0,6.0,1.0,1.0,2.0,5.0,66.0,6.0,0,0,100.0,0,0,0,0,3.0,3.0,0.0,4816.0,1505.0,0.0,165296.0,1074737.0,0.0,0,0,0,0,1.0,255221.96401274917,366983.8474296345
1546.0,23.0,126000.0,7.0,3.0,2.0,3.0,6.0,104.0,7.0,0,100.0,0,0,0,0,0,2.0,2.0,0.0,7073.0,743.0,0.0,609581.0,5863948.0,0.0,0,0,0,0,1.0,316058.534226005,913781.7050858455
1596.0,8.0,70000.0,6.0,1.0,2.0,3.0,7.0,181.0,7.0,0,0,0,0,0,0,0,0,1.0,9.0,109.0,3998.0,0.0,1103543.0,0,0,0.0,0.0,0,0,3.0,0.0,922290.1612028638
1634.0,14.0,79000.0,6.0,1.0,2.0,3.0,7.0,65.0,6.0,0,0,100.0,0,0,0,0,3.0,3.0,9.0,4753.0,1360.0,0.0,596488.0,2849474.0,0.0,0,0,0,0,2.0,685644.8342879865,1465493.5383491174
1676.0,17.0,51000.0,6.0,1.0,10.0,3.0,6.0,35.0,5.0,0,70.0,0,0,30.0,40.0,0,2.0,2.0,0.0,4108.0,1335.0,314123.0,661129.0,0,0,0.0,0.0,0,0,2.0,255499.70718891185,1654725.8334398123
1678.0,18.0,410000.0,8.0,1.0,11.0,3.0,6.0,150.0,7.0,20.0,30.0,60.0,0,60.0,1.0,0,5.0,5.0,0.0,5166.0,1026.0,799473.0,925031.0,3865985.0,0.0,0,0,0,0,1.0,1372965.7557378146,3012520.643658723
1738.0,14.0,128000.0,7.0,1.0,4.0,2.0,7.0,175.0,7.0,0,100.0,100.0,0,0,0,0,3.0,2.0,9.0,5033.0,966.0,178873.0,329557.0,2458213.0,0.0,0,0,0,0,1.0,677343.7105601331,1139920.3834326603
1760.0,8.0,73000.0,6.0,1.0,2.0,4.0,6.0,50.0,6.0,0,0,97.0,0,20.0,1.0,0,3.0,2.0,0.0,4174.0,864.0,22859.0,140407.0,0,0,1288259.0,0.0,0,0,1.0,360209.944534056,542995.3654438078
1809.0,23.0,124000.0,7.0,1.0,2.0,3.0,5.0,91.0,6.0,30.0,70.0,0,0,0,54.0,0,2.0,2.0,0.0,5411.0,901.0,0.0,574262.0,5022380.0,0.0,0,0,0,0,1.0,1061535.1004612825,2129640.9709852384
1836.0,14.0,52000.0,6.0,1.0,2.0,3.0,4.0,98.0,6.0,0,0,100.0,0,0,5.0,0,3.0,6.0,0.0,5216.0,947.0,0.0,21373.0,1499276.0,0.0,0,0,0,0,1.0,328735.2913878834,75411.33201642026
1888.0,16.0,245000.0,8.0,1.0,11.0,4.0,5.0,400.0,8.0,0,10.0,100.0,0,0,2.0,0,3.0,3.0,0.0,6913.0,620.0,94830.0,1916020.0,35168023.0,0.0,0.0,0.0,0,0,1.0,5863969.356283395,10325936.589462902
1966.0,23.0,40500.0,5.0,1.0,2.0,4.0,6.0,30.0,5.0,0,100.0,0,0,0,0,0,2.0,2.0,1.0,2139.0,2098.0,58921.0,589742.0,0,0,0,0,0,0,2.0,92040.80950226741,939242.378415491
1974.0,14.0,280000.0,8.0,1.0,11.0,4.0,7.0,225.0,7.0,0,0,100.0,0,0,0,0,3.0,3.0,9.0,4485.0,831.0,0.0,1639266.0,10300978.0,0.0,0,0,0,0,1.0,2626747.552590323,6591276.231024187
1989.0,16.0,71000.0,6.0,1.0,11.0,3.0,5.0,100.0,7.0,0,25.0,75.0,0,30.0,10.0,0,3.0,3.0,0.0,2826.0,2455.0,113191.0,1117722.0,3816830.0,0.0,0.0,0.0,0,0,3.0,1678492.56614149,1521259.8663334826
