%eval_id interface             X0             X1             X2             X3             X4             X5             X6             X7             X8             X9            X10            X11            X12            X13            X14            X15            X16            X17            X18            X19            X20            X21            X22            X23            X24            X25            X26         obj_fn 
364          NO_ID              0              0              0              0              0              1              1              0              0              1              1              1              1              0              0              0              0              0              1              0              0              0              1              1              1              0              0   0.3921568627 
365          NO_ID              0              0              0              0              1              0              0              0              0              0              0              1              0              1              1              1              0              0              1              0              1              0              0              1              0              1              0   0.2549019608 
366          NO_ID              0              0              0              0              1              0              0              0              0              1              0              1              0              0              1              0              0              0              1              1              1              0              1              0              0              1              0   0.1764705882 
367          NO_ID              0              0              0              0              1              0              0              0              1              1              0              0              0              1              0              0              1              0              1              0              0              0              0              1              0              0              0   0.2549019608 
368          NO_ID              0              0              0              0              1              0              1              0              0              0              0              0              1              0              0              0              1              1              0              0              0              0              0              0              0              0              1   0.2941176471 
369          NO_ID              0              0              0              0              1              1              0              0              0              1              1              1              0              0              1              0              0              0              1              0              0              0              0              1              0              1              0   0.2549019608 
370          NO_ID              0              0              0              0              1              1              0              0              1              1              1              0              1              0              0              0              0              0              1              0              1              0              1              1              0              0              1   0.2352941176 
371          NO_ID              0              0              0              1              1              0              0              0              0              1              0              0              1              0              1              0              1              1              1              0              0              0              1              0              1              0              1   0.2352941176 
372          NO_ID              0              0              0              1              1              0              0              0              0              1              0              1              0              1              0              0              0              0              1              0              1              0              0              1              0              1              0   0.2549019608 
373          NO_ID              0              0              0              1              1              0              0              0              1              1              1              0              1              1              1              0              1              0              1              0              0              0              1              1              1              0              0   0.2941176471 
374          NO_ID              0              0              0              1              1              0              0              1              0              1              0              0              1              0              0              0              1              0              0              0              1              0              1              0              0              0              0   0.2352941176 
375          NO_ID              0              0              0              1              1              0              0              1              1              0              1              1              1              0              1              0              1              0              1              0              0              0              0              0              1              1              1   0.2549019608 
376          NO_ID              0              0              0              1              1              1              0              0              0              0              0              0              1              0              0              0              1              0              0              0              1              0              1              1              0              1              0   0.1960784314 
377          NO_ID              0              0              0              1              1              1              0              0              0              1              0              0              1              1              0              1              1              0              1              0              0              0              1              1              1              0              0   0.2352941176 
378          NO_ID              0              0              0              1              1              1              0              0              1              0              1              0              1              0              1              0              1              0              0              0              0              0              1              1              0              0              0   0.2352941176 
379          NO_ID              0              0              0              1              1              1              1              0              0              0              1              1              1              0              0              0              1              0              1              0              0              0              0              1              1              0              0   0.2352941176 
380          NO_ID              0              0              0              1              1              1              1              0              0              1              0              1              0              0              0              0              1              0              1              0              0              0              1              1              0              0              0   0.1764705882 
381          NO_ID              0              0              1              0              0              0              0              0              0              1              0              0              1              1              0              0              1              0              1              0              0              0              0              1              1              0              0   0.2156862745 
382          NO_ID              0              0              1              0              0              0              1              0              0              1              1              1              1              0              1              0              1              0              1              0              0              0              0              1              1              0              1   0.3137254902 
383          NO_ID              0              0              1              0              0              1              0              0              0              1              1              0              1              0              0              0              1              0              1              0              0              0              1              1              1              0              0   0.1960784314 
384          NO_ID              0              0              1              0              1              0              1              1              0              0              1              1              0              0              1              0              1              0              0              0              1              0              0              0              0              1              1   0.3333333333 
385          NO_ID              0              0              1              0              1              1              0              0              0              1              0              0              1              0              0              0              0              0              1              0              0              0              1              1              0              0              0   0.2745098039 
386          NO_ID              0              0              1              0              1              1              0              0              0              1              0              0              1              0              0              0              1              0              1              0              0              0              0              1              0              0              0   0.2156862745 
387          NO_ID              0              0              1              0              1              1              0              0              0              1              0              1              0              0              0              0              1              1              0              1              1              0              1              0              1              1              1   0.2745098039 
388          NO_ID              0              0              1              0              1              1              0              0              0              1              0              1              1              0              0              0              1              0              0              0              0              0              1              0              0              0              0   0.2745098039 
389          NO_ID              0              0              1              0              1              1              0              1              0              0              0              0              0              0              1              0              0              0              1              0              0              0              0              1              0              1              0   0.2941176471 
390          NO_ID              0              0              1              0              1              1              1              0              0              0              0              0              1              0              0              0              1              1              0              0              1              0              1              0              0              1              1   0.2745098039 
391          NO_ID              0              0              1              0              1              1              1              0              0              0              0              1              0              0              0              0              1              1              0              0              1              0              0              1              1              1              1   0.2745098039 
392          NO_ID              0              0              1              0              1              1              1              0              0              0              0              1              0              1              0              0              1              1              0              1              1              0              0              1              1              1              1   0.2352941176 
393          NO_ID              0              0              1              1              1              0              0              0              1              1              1              1              1              0              1              0              1              0              1              0              0              0              1              0              0              0              0   0.3137254902 
394          NO_ID              0              0              1              1              1              1              1              0              0              0              0              0              0              0              1              0              0              0              1              0              1              0              1              1              0              1              0   0.3137254902 
395          NO_ID              0              0              1              1              1              1              1              0              0              0              0              1              0              0              0              0              1              1              1              1              1              0              0              1              1              0              1   0.2745098039 
396          NO_ID              0              0              1              1              1              1              1              0              0              1              0              1              0              0              0              0              1              1              1              1              1              0              0              1              1              1              1   0.2941176471 
397          NO_ID              0              0              1              1              1              1              1              0              1              0              1              0              0              1              1              0              0              0              1              0              0              0              1              0              1              1              1   0.2745098039 
398          NO_ID              1              0              0              0              1              0              0              0              0              1              0              1              1              0              0              0              1              0              1              1              0              0              1              1              1              1              0   0.2941176471 
399          NO_ID              1              0              0              0              1              0              0              0              1              0              0              0              0              0              1              0              0              0              1              0              0              0              0              1              0              1              1   0.2156862745 
400          NO_ID              1              0              0              0              1              0              1              0              0              0              1              1              1              1              0              0              0              0              1              0              1              0              0              1              0              0              1   0.2352941176 
401          NO_ID              1              0              0              0              1              0              1              0              0              1              1              1              0              1              0              0              0              0              1              0              0              0              0              0              0              0              0   0.2352941176 
402          NO_ID              1              0              0              0              1              0              1              0              1              1              0              0              1              0              0              1              1              1              0              0              0              0              1              0              0              1              1   0.2352941176 
403          NO_ID              1              0              0              0              1              0              1              0              1              1              1              0              0              1              0              0              1              1              0              1              1              0              0              0              1              1              1   0.2745098039 
404          NO_ID              1              0              0              1              1              0              0              0              0              0              0              1              1              0              0              0              0              0              1              0              1              0              0              1              0              0              0   0.2549019608 
405          NO_ID              1              0              0              1              1              0              1              0              0              0              0              1              1              1              1              1              1              0              0              0              1              0              1              0              0              0              1   0.2941176471 
406          NO_ID              1              0              0              1              1              0              1              0              0              0              0              1              1              1              1              1              1              0              1              0              1              0              1              0              0              0              0   0.2549019608 
407          NO_ID              1              0              0              1              1              0              1              0              0              0              1              1              0              0              1              1              1              0              1              0              0              0              1              1              0              1              0   0.2156862745 
408          NO_ID              1              0              0              1              1              0              1              0              0              0              1              1              1              1              1              0              1              0              1              0              1              0              0              1              0              0              1   0.2549019608 
409          NO_ID              1              0              0              1              1              0              1              0              0              1              0              1              0              1              0              0              1              0              1              0              1              0              0              0              0              0              1   0.2352941176 
410          NO_ID              1              0              0              1              1              0              1              0              0              1              1              1              0              1              0              0              0              0              1              0              0              0              0              1              0              0              0   0.2745098039 
411          NO_ID              1              0              0              1              1              0              1              0              1              0              0              0              1              0              1              0              1              0              1              0              0              0              1              0              1              0              0   0.2352941176 
412          NO_ID              1              0              0              1              1              0              1              0              1              1              0              0              0              1              0              0              1              1              0              0              0              0              0              0              0              1              1   0.3529411765 
413          NO_ID              1              0              0              1              1              0              1              0              1              1              0              1              0              1              1              0              1              1              1              0              1              0              1              0              0              0              1   0.2941176471 
414          NO_ID              1              0              0              1              1              0              1              0              1              1              1              1              0              1              1              0              0              1              1              0              0              0              1              0              0              1              1   0.3137254902 
415          NO_ID              1              0              0              1              1              1              0              0              0              0              1              0              1              1              1              1              1              1              1              0              0              0              0              0              1              0              0   0.3137254902 
416          NO_ID              1              0              0              1              1              1              0              0              0              1              0              0              1              1              0              0              1              1              0              0              0              0              0              0              1              1              1   0.3137254902 
417          NO_ID              1              0              0              1              1              1              0              0              0              1              1              0              1              1              1              1              1              1              0              0              0              0              0              0              1              1              0   0.3137254902 
418          NO_ID              1              0              0              1              1              1              1              0              0              1              1              1              0              1              1              0              0              1              1              0              0              0              0              0              0              0              1   0.3333333333 
419          NO_ID              1              0              1              0              0              1              0              0              0              1              1              1              1              0              0              0              1              0              1              0              0              0              1              1              1              0              0   0.3137254902 
420          NO_ID              1              0              1              0              1              0              0              0              0              1              1              0              0              0              1              0              1              0              1              0              1              0              1              0              0              1              1   0.3333333333 
421          NO_ID              1              0              1              0              1              0              0              1              0              0              0              0              0              0              0              0              1              0              1              0              0              0              1              1              0              1              1   0.2745098039 
422          NO_ID              1              0              1              0              1              0              1              0              0              0              0              1              1              0              0              0              1              1              0              0              1              0              0              0              1              1              1   0.2156862745 
423          NO_ID              1              0              1              0              1              0              1              0              0              1              0              1              0              1              0              0              1              1              1              0              1              0              1              0              0              0              1   0.2549019608 
424          NO_ID              1              0              1              1              1              0              0              0              1              1              1              0              0              1              0              0              1              0              0              1              1              0              0              0              1              1              1   0.2549019608 
425          NO_ID              1              0              1              1              1              0              1              0              1              1              0              1              0              1              1              0              1              1              0              0              1              0              1              0              0              0              1   0.2941176471 
426          NO_ID              1              0              1              1              1              0              1              0              1              1              0              1              0              1              1              0              1              1              1              0              1              0              0              0              0              1              1   0.2352941176 
427          NO_ID              1              0              1              1              1              0              1              0              1              1              0              1              0              1              1              0              1              1              1              0              1              0              1              0              0              1              0   0.3333333333 
428          NO_ID              1              0              1              1              1              1              0              0              1              1              1              0              0              0              1              0              0              0              1              0              0              0              1              0              0              1              1   0.3137254902 
429          NO_ID              0              0              0              0              0              0              0              0              1              0              0              0              0              0              1              1              0              0              1              0              0              0              0              0              0              1              1   0.2156862745 
430          NO_ID              0              0              0              0              0              0              0              0              1              0              0              0              0              0              1              1              0              1              1              0              1              0              0              0              0              1              1   0.2352941176 
431          NO_ID              0              0              0              0              0              1              0              0              0              1              0              0              1              0              0              1              1              1              1              0              0              0              0              0              0              0              0   0.2745098039 
432          NO_ID              0              0              0              0              1              0              0              0              0              0              1              0              1              0              0              0              1              0              1              0              0              0              1              1              1              1              0   0.1960784314 
433          NO_ID              0              0              0              0              1              0              0              0              0              0              1              1              0              0              1              0              0              0              1              0              0              0              1              1              1              0              0   0.2549019608 
434          NO_ID              0              0              0              0              1              0              0              0              0              1              0              1              0              0              0              0              0              0              1              0              0              0              1              1              1              0              0   0.2156862745 
435          NO_ID              0              0              0              0              1              0              0              0              0              1              0              1              0              0              0              0              1              0              1              0              0              0              0              1              0              1              0   0.1176470588 
436          NO_ID              0              0              0              0              1              0              0              0              0              1              0              1              0              0              1              0              0              0              1              1              0              0              1              0              0              1              0   0.1764705882 
437          NO_ID              0              0              0              0              1              0              1              0              0              1              1              1              0              0              0              0              1              0              1              0              1              0              0              0              0              1              0   0.2156862745 
438          NO_ID              0              0              0              0              1              0              1              0              0              1              1              1              0              1              0              0              0              1              1              0              0              0              1              0              0              0              1   0.3529411765 
439          NO_ID              0              0              0              0              1              1              0              0              1              1              1              1              1              0              0              0              0              0              1              0              1              0              1              1              0              0              1   0.2549019608 
440          NO_ID              0              0              0              0              1              1              0              1              1              0              1              0              0              0              1              0              0              0              1              0              0              0              0              1              0              1              1   0.2549019608 
441          NO_ID              0              0              0              1              1              0              0              0              0              1              0              0              1              0              1              0              1              0              1              0              0              0              0              0              0              0              0   0.2156862745 
442          NO_ID              0              0              0              1              1              0              0              0              0              1              0              1              1              0              1              0              1              0              1              0              0              0              0              1              1              0              0   0.2941176471 
443          NO_ID              0              0              0              1              1              0              0              1              1              0              1              0              1              0              1              0              0              0              1              0              0              0              0              0              1              1              1   0.2941176471 
444          NO_ID              0              0              0              1              1              0              1              0              1              0              1              0              0              0              1              0              0              0              1              0              0              0              0              1              0              0              0   0.2156862745 
445          NO_ID              0              0              0              1              1              1              0              0              1              0              1              0              1              0              1              0              0              0              1              0              0              0              0              0              1              1              1   0.1960784314 
446          NO_ID              0              0              0              1              1              1              0              1              1              0              1              0              0              0              1              0              0              0              1              0              0              0              0              0              0              1              1   0.2549019608 
447          NO_ID              0              0              0              1              1              1              1              0              0              1              0              1              0              1              0              0              1              0              1              0              1              0              1              0              0              0              1   0.2745098039 
448          NO_ID              0              0              1              0              0              0              0              0              1              0              0              0              0              0              1              1              0              0              1              0              0              0              0              1              0              1              0   0.3921568627 
449          NO_ID              0              0              1              0              1              1              0              0              0              1              0              0              1              0              0              0              1              0              1              1              0              0              1              1              0              0              0   0.3137254902 
450          NO_ID              0              0              1              0              1              1              1              0              0              1              0              0              1              1              1              0              1              0              1              0              1              0              1              0              0              0              0   0.2352941176 
451          NO_ID              0              0              1              1              1              1              0              0              0              1              0              0              1              0              0              0              1              1              0              0              1              0              1              0              0              0              0   0.2352941176 
452          NO_ID              1              0              0              0              1              0              0              0              0              0              0              0              0              0              0              0              0              1              0              0              0              0              0              0              1              1              0   0.2941176471 
453          NO_ID              1              0              0              0              1              0              0              0              0              0              0              0              1              0              0              0              1              0              1              0              0              0              1              1              0              0              0   0.2156862745 
454          NO_ID              1              0              0              0              1              0              0              0              0              1              1              0              0              0              0              0              0              0              1              0              0              0              0              1              0              0              0   0.1568627451 
455          NO_ID              1              0              0              0              1              0              0              0              0              1              1              1              0              1              0              0              1              0              1              0              1              0              1              1              0              0              0   0.2156862745 
456          NO_ID              1              0              0              0              1              0              1              0              0              0              1              1              1              1              0              1              1              0              1              0              1              0              1              1              0              0              1   0.3137254902 
457          NO_ID              1              0              0              0              1              0              1              0              0              1              0              1              0              0              0              0              0              0              1              0              1              0              0              0              0              1              0   0.2549019608 
458          NO_ID              1              0              0              0              1              0              1              0              0              1              1              0              0              1              1              0              0              0              1              0              0              0              0              1              0              1              0   0.2352941176 
459          NO_ID              1              0              0              0              1              0              1              0              0              1              1              1              0              1              0              0              0              0              1              0              0              1              0              0              0              0              0   0.3529411765 
460          NO_ID              1              0              0              0              1              0              1              0              0              1              1              1              0              1              1              0              1              0              1              0              0              0              0              0              0              0              1   0.2352941176 
461          NO_ID              1              0              0              0              1              0              1              0              1              0              1              0              0              0              1              0              0              0              0              0              0              0              0              1              0              0              0   0.1960784314 
462          NO_ID              1              0              0              1              1              0              0              0              0              0              0              0              1              0              1              0              1              0              1              0              0              0              1              0              1              0              0   0.2745098039 
463          NO_ID              1              0              0              1              1              0              0              0              0              0              0              1              1              1              1              1              1              0              1              0              1              0              1              0              0              0              1   0.2745098039 
464          NO_ID              1              0              0              1              1              0              0              0              0              1              0              0              0              0              0              0              1              1              1              0              1              0              1              0              0              0              0   0.2549019608 
465          NO_ID              1              0              0              1              1              0              0              0              0              1              0              1              0              0              1              0              1              0              1              1              1              0              0              0              0              0              0   0.3137254902 
466          NO_ID              1              0              0              1              1              0              0              0              1              0              0              0              1              0              1              1              1              0              1              0              0              0              1              0              1              0              0   0.2745098039 
